,word,meaning,pos
42305,पिछला+पहर,afternoon,noun
42306,पिछला+पिछली+रात,last night,noun
42307,पिछला+पिछली+रात,previous night,noun
42308,पिछला+पिछले+पाँव+फिर,return  the moment one has reached it,verb
42309,पिछला+पिछले+पाँव+हट,retreat,verb
42310,पिछला+पिछले+पाँव+हट,withdraw,verb
42311,पिछला+पिछली+मत,afterthought,noun
42312,पिछला+पिछली+मत,sthg thought too late,noun
42313,पिछला+पिछली+मत,misconception,noun
42314,पिछवाड़ा,rear part,noun
42315,पिछवाड़ा,back garden,noun
42316,पिछवाड़ा+पिछवाड़े,at the back,adv
42317,पिछवाड़ा+पिछवाड़े,astern,adv
42318,पिछाड़ी,rear part,noun
42319,पिछाड़ी,hind quarter,noun
42320,पिछाड़ी,ropes used to hobble a horse,verb
42321,पिछाड़ी,one bringing up the rear,noun
42322,पिछाड़ी,last man,noun
42323,पिछाड़ी,at the back,adv
42324,पिछाड़ी+मार,kick with the hind legs,verb
42325,पिछाड़ी+मार,attack the rear,verb
42326,पिछेल,push back,verb
42327,पिछैत,late cultivation,noun
42328,पिछैत,late crop,noun
42329,पिछौरी,dimin  a shawl,noun
42330,पिट,be beaten,verb
42331,पिट,be about to be taken,verb
42332,पिटना,as at chess,noun
42333,पिट,be struck together,verb
42334,पिट,fig to suffer financial loss,verb
42335,पिटपिटा,or to flap,verb
42336,पिटवा,cause to be beaten,verb
42337,पिटारा,large woven basket with a l,noun
42338,पिटारी,small basket,noun
42339,पिटारी,or box,noun
42340,पिटारी,woven basket with a l,noun
42341,पिटारी+का+ख़र्च,pej payment,noun
42342,पिटारी+का+ख़र्च,pocketmoney,noun
42343,पिटारी,reg a weevil,noun
42344,पिटारु,Hind name of an order of ascetics,noun
42345,पिट्टस,weeping and wailing,noun
42346,पिट्टस,beating the breast,noun
42347,पिड़कुली,partic small bird,noun
42348,पिढ़ुली,reg a stool,noun
42349,पितर,pl paternal ancestors,noun
42350,पितराई,copper acetate,noun
42351,पितराई,taint of verdigris,noun
42352,पितला,be contaminated with verdigris,verb
42353,पितला,be spoiled,verb
42354,पितामह,paternal grandfather,noun
42355,पितामही,paternal grandmother,noun
42356,पितिया,paternal uncle,noun
42357,पितिया+सास,wife's aunt on father's side,noun
42358,पितियानी,paternal aunt,noun
42359,पितृ,offer an oblation to the spirits of one's ancestors,verb
42360,पितृ-ॠण,debt to  fathers: the duty of fathering offspring,verb
42361,पितृ-कर्म,funerary rites in honour of deceased ancestors,noun
42362,पितृ-गृह,paternal home,noun
42363,पितृ-गृह,cremationground,noun
42364,पितृ-घात,act of parricide,noun
42365,पितृ-घात˚ई,parricide,noun
42366,पितृ-तर्पण,gifts,noun
42367,पितृ-तर्पण,or oblation in honour of deceased ancestors,noun
42368,पितृ-तिथि,day of the full moon,noun
42369,पितृ-तीर्थ,pilgrimageplace in which to honour ancestors: a title of the city of Gaya,verb
42370,पितृ-पक्ष,dark fortnight of the month Bhādoṁ,noun
42371,पितृ-पैतामह,ancestral,adj
42372,पितृ-भक्ती,filial devotion,noun
42373,पितृ-भोजन,food offered to the spirits of deceased ancestors,verb
42374,पितृ-लोक,world inhabited by the ancestors of men,noun
42375,पितृ-लोग,forefathers,noun
42376,पितृ-सत्ताक,patriarchal,adj
42377,पितृ-सत्ताक˚सत्तात्मक,patriarchal,adj
42378,पितृ-हत्या,act of parricde,noun
42379,पितृक,having to do with obsequies,verb
42380,पितृत्व,state of a,noun
42381,पितृव्य,paternal uncle,noun
42382,पितृव्य,elderly male relative,noun
42383,पित्त-ज्वर,jaundice,noun
42384,पित्ता,*2 the gallbladder,noun
42385,पित्ता+निकाल,vent spleen,verb
42386,पित्ता+निकालना,on,noun
42387,पित्ता+निकाल,harass,verb
42388,पित्ता+मर,anger to subside,verb
42389,पित्ता+मार,control one's anger,verb
42390,पित्ता+मारना,or passions,noun
42391,पित्ता+मार,be able to take pains,verb
42392,पित्ता-मारू,restraining anger,adj
42393,पित्ता-मारू,painstaking,adj
42394,पित्ती+उछल,hives to break out,verb
42395,पित्ती+निकल,hives to break out,verb
42396,पिदड़ी,any of several small migratory birds,noun
42397,पिदड़ी,fig an insignificant creature,noun
42398,पिद्दा+काला,pied bushchat,noun
42399,पिद्दी,hen robin,noun
42400,पिद्दी+क्या,fig how  insignificant,noun
42401,पिद्दी+क्या,or worthless,noun
42402,पिद्दी+क्या,fig how  insignificant,noun
42403,पिद्दी+क्या,or worthless,noun
42404,पिद्दी+का+शोरवा,fig how  insignificant,noun
42405,पिद्दी+का+शोरवा,or worthless,noun
42406,पिधान,leaf of a door,noun
42407,पिनकी,drugged or drowsy state,noun
42408,पिनपिन,or of a bullet,noun
42409,पिनपिनहाँ,m a whining child,noun
42410,पिनसी,inflammation or ulceration of the nose,noun
42411,पिनाक,bow of Śiva,noun
42412,पिनाक,singlestringed musical instrument,noun
42413,पिनाक-नयन,having hard eyes: unfeeling,adj
42414,पिनाकी,title of Śiva,adj
42415,पिन्ना,residue of seeds which have been ground for oil,noun
42416,पिन्ना,oilcake made from sesame or poppyseeds,noun
42417,पिन्ना,? ← Panj,noun
42418,पिन्नी,type of sweet,noun
42419,पिपासार्ति,torment of thirst,noun
42420,पिपीलक,large black ant,noun
42421,पिपीलिका,common small red ant,noun
42422,पिप्पली,long pepper,noun
42423,पियाबाँसा,variety of the common bamboo,noun
42424,पियाबाँसा,plant from which a red dye is obtained,noun
42425,पियासी,kind of fish,noun
42426,पिरकी,reg a boil,noun
42427,पिरवा,cause to be pressed,verb
42428,पिरा,feel pain or distress,verb
42429,पिरिंच,reg a saucer,noun
42430,पिरिच,reg a flat surface,noun
42431,पिरो,run a thread,verb
42432,पिरोना,or string,noun
42433,पिलई,enlargement of the spleen,noun
42434,पिलच,fig to close together,verb
42435,पिलच,be engrossed,verb
42436,पिलड़ी,reg spiced,noun
42437,पिलड़ी,chopped meat,noun
42438,पिल,be crushed,verb
42439,पिलपिला,*2 soft,noun
42440,पिलपिला+पिलपिली+ठिकरी,also sl a smooth piece of tile,noun
42441,पिलपिला+पिलपिले+गट्टे,pl soft fruit stones: an absurd idea,noun
42442,पिलपिला+पिलपिले+गट्टे,impossibility,noun
42443,पिलपिला,become soft,verb
42444,पिलपिला,be enervated,verb
42445,पिलवा,cause drink to be given,verb
42446,पिलवा,be crushed,verb
42447,पिलाई,giving to drink,verb
42448,पिलाई,feeding at the breast,noun
42449,पानी-पिलाई,price or sum paid for drinkingwater,noun
42450,पिला,sthg to drink,verb
42451,पिलास,refreshing drink,noun
42452,पिल्लू,: ← Drav,noun
42453,पिशंग,reddish brown,adj
42454,पिशंग,reddish brown,adj
42455,पिशंग,or tawny colour,adj
42456,पिष्ट,finely ground,adj
42457,पिष्ट,ground to powder,verb
42458,पिष्ट-पेषण,grinding what is ground: useless repetition,noun
42459,पिष्ट-पेषण,rehash,noun
42460,पिष्ट-पेषण˚-पेषित,adj,adj
42461,पिसता,pistachio nut,noun
42462,पिसनहारी,woman who grinds corn,noun
42463,पिसनहारी,miller's wife,noun
42464,पिस,be ground,verb
42465,पिस,be crushed,verb
42466,पिस,be injured,verb
42467,पिस,fig to suffer,verb
42468,पिस,be ruined,verb
42469,पिस,be exhausted,verb
42470,पिसला,cause to be ground,verb
42471,पिसवाई,price paid for grinding,noun
42472,पिसवा,cause to be ground,verb
42473,पिसवाना,or crushed,noun
42474,पिसाई,price paid for grinding,noun
42475,पिसाई,grinding work,noun
42476,पिसोरा,small mousedeer or chevrotain,noun
42477,पिस्तई,of the colour of pistachio,adj
42478,पिहान,reg cover,noun
42479,पींज,reg to card cotton,verb
42480,पींड,reg  embankment,noun
42481,पींडी,lump of fried sweet,verb
42482,पीच,reg to tread underfoot,verb
42483,पीछा,rear or back part,noun
42484,पीछा,fig pursuit,noun
42485,पीछा+कर,pursue,verb
42486,पीछा+कर,track,verb
42487,पीछा+कर,importune,verb
42488,पीछा+कर,persecute,verb
42489,पीछा+का,pursue,verb
42490,पीछा+का,track,verb
42491,पीछा+का,importune,verb
42492,पीछा+का,persecute,verb
42493,पीछा+छुड़ा,shake off,verb
42494,पीछा+का,shake off,verb
42495,पीछा+छोड़,give up the pursuit,verb
42496,पीछा+दिखा,show the back: to turn tail,verb
42497,पीछा+दिखा,leave in the lurch,verb
42498,पीछा+दे,turn the back,verb
42499,पीछा+पकड़,attach oneself,verb
42500,पीछा+फेर,turn away,verb
42501,पीछा+भारी+हो,have strong backing or support,verb
42502,पीछे,at the rear,noun
42503,पीछे+कर,put behind,verb
42504,पीछे+कर,leave  behind,verb
42505,पीछे+कर,keep back,verb
42506,पीछे+कर,restrain,verb
42507,पीछे+छूट,fall or to lag behind,verb
42508,पीछे+छूट,be set to spy,verb
42509,पीछे+छोड़,leave behind,verb
42510,पीछे+छोड़,surpass,verb
42511,पीछे+छोड़,set  to spy,verb
42512,पीछे+डालना,prec,noun
