	word	meaning	pos
1186	अंबु_2	plasma_1	noun
1192	अंबुधि_1	ocean_1	noun
1194	अंबुपति_1	ocean_2	noun
1196	अंबोह_1	abundant_1	adj
1197	अंबोह_2	crowd_1	noun
1198	अंबोह_3	abundance_1	noun
1203	अंश_1	part_2	noun
1204	अंश_2	portion_1	noun
1206	अंश_3	section_2	noun
1207	अंश_4	division_1	noun
1208	अंश_5	group_2	noun
1209	अंश_6	digit_1	noun
1210	अंश_7	share_1	noun
1211	अंश_8	inheritance_1	noun
1212	अंश_9	share_2	noun
1213	अंश_10	stake_1	noun
1214	अंश_11	bet_1	noun
1216	अंश_12	fee_1	noun
1218	अंश_13	degree_1	noun
1219	अंश_14	temperature_1	noun
1220	अंश_15	numerator_1	noun
1222	अंश_16	strength_1	noun
1223	अंश_17	vigour_1	noun
1226	अंशतः_1	partly_1	adv
1227	अंश-दातां_1	contributor_1	noun
1229	अंश-दातां˚दान˚दायी_1	contributory_1	adj
1230	अंशधर_1	shareholder_1	noun
1231	अंशधारी_1	shareholder_2	noun
1232	अंशधारी_2	incarnation_1	noun
1237	अंशांकन_1	graduating_1	noun
1238	अंशांकन_2	calibrating_1	noun
1239	अंशांकित_1	graduated_1	adj
1242	अंशक_1	share_3	noun
1243	अंशक_2	shareholder_3	noun
1244	अंशी_1	sharer_1	noun
1245	अंशी_2	partner_1	noun
1247	अंशी_3	coheir_1	noun
1249	अंशुमाली_1	sun_1	noun
1251	अंस_1	shoulderblade_1	noun
1253	अ-_1	without_1	noun
1254	अ-_2	un_1	noun
1255	अ-_3	in_1	noun
1256	अ-_4	non_1	noun
1257	अ-_5	wrong_1	noun
1258	अ-_6	bad_1	noun
1261	अबार_1	delay_1	noun
1264	अहिंदी-भाषी_1	region_2	adj
1271	अकंटक_1	unimpeded_1	adj
1272	अकंपन_1	firmness_1	adj
1273	अकंपन_2	steadiness_1	adj
1274	अकंपित_1	unshaken_1	adj
1275	अकंपित_2	firm_1	adj
1277	-अक_1	suffix_1	noun
1278	-अक_2	eg_1	noun
1280	अकज-_1	wrong_2	noun
1281	अकज-_2	die_2	verb
1282	अकड़_1	stiffness_1	noun
1283	अकड़_2	hardness_1	noun
1284	अकड़_3	crookedness_1	noun
1285	अकड़_4	constipation_1	noun
1286	अकड़_5	stubborness_1	noun
1287	अकड़_6	ostentation_1	noun
1288	अकड़_7	5_1	noun
1289	अकड़-तकड़_1	colloq_1	noun
1290	अकड़म-तकड़म_1	colloq_2	noun
1294	अकड़-बाई_1	cramps_1	noun
1295	अकड़-बाई_2	convulsions_1	noun
1297	अकड़_8	shrivel_1	verb
1308	अकड़ा_1	distress_1	verb
1309	अकड़ा_2	obstruct_1	verb
1310	अकड़ा_3	impede_1	verb
1314	अकथ_1	see_3	adj
1316	अकथित_1	unspoken_1	adj
1318	अकथ्य_1	inexpressible_1	adj
1319	अकथ्य_2	indescribable_1	adj
1321	अकन-_1	hear_1	verb
1323	अकबक_1	chatter_1	noun
1324	अकबक_2	nonsense_1	noun
1328	अकबरी_1	unequal_1	noun
1329	अकबरी_2	f_4	noun
1332	अकर_1	dutyfree_1	adj
1334	अकर_2	useless_1	adj
1335	अकरण_1	nonperformance_1	adj
1336	अकरण_2	omission_1	adj
1340	अकरा_1	costly_1	adj
1342	अकरा_2	genuine_1	adj
1347	अकरी_1	dearth_1	noun
1349	अकर्म_1	wickedness_1	noun
1350	अकर्म_2	sin_1	noun
1351	अकर्म_3	vice_1	noun
1353	अकर्मक_1	intransitive_1	adj
1354	अकर्मण्य_1	idle_1	adj
1355	अकर्मण्य_2	useless_2	adj
1356	अकर्मण्यता_1	idleness_1	noun
1357	अकर्मण्यता_2	uselessness_1	noun
1359	अकर्मी_1	wicked_1	noun
1361	अकर्मी_2	sinner_1	noun
1362	अक़ल_1	see_4	noun
1364	अकलंक_1	unblemished_1	adj
1365	अकलंक_2	pure_1	adj
1366	अकलंक_3	guiltless_1	adj
1367	अकलंकता_1	spotlessness_1	noun
1368	अकलंकता_2	purity_1	noun
1375	अकल्पनीय_1	unimaginable_1	adj
1376	अकल्पित_1	unimagined_1	adj
1379	अकल्पित_2	natural_1	adj
1380	अकल्पित_3	real_1	adj
1382	अकल्याण_1	unpropitious_1	adj
1383	अकल्याण_2	ominous_1	adj
1384	अकल्याण_3	disconsolate_1	adj
1385	अक़वाम_1	peoples_1	noun
1386	अक़वाम_2	nations_1	noun
1387	अक़वाम_3	communities_1	noun
1388	अकसर_1	usually_1	noun
1390	अकसर_2	generally_1	noun
1391	अकसर_3	often_1	noun
1394	अकसरियत_1	majority_1	noun
1396	अकसीर_1	panacea_1	noun
1398	अकसीर_2	treatment_1	noun
1399	अकस्मात्_1	suddenly_1	adv
1400	अकस्मात्_2	unexpectedly_1	adv
1402	अकाज_1	damage_1	noun
1403	अकाज_2	harm_1	noun
1406	अकाज_3	uselessness_2	noun
1408	अकाजी_1	obstructive_1	noun
1409	अकाजी_2	useless_3	noun
1410	अकाट्य_1	incontrovertible_1	adj
1412	अकादमी_1	academy_1	noun
1416	अकार_2	ineffectual_1	adj
1417	अकारण_1	causeless_1	adj
1418	अकारण_2	useless_4	adj
1419	अकारण_3	senseless_1	adj
1420	अकारण_4	spontaneous_1	adj
1421	अकारत_1	see_5	adj
1422	अकारथ_1	unprofitable_1	adj
1423	अकारथ_2	vain_1	noun
1424	अकारथ_3	useless_5	noun
1426	कर_6	mar_1	verb
1427	कर_7	ruin_1	verb
1428	कर_8	squander_1	verb
1431	जाना_1	wasted_1	noun
1435	अकाल_1	drought_1	adj
1436	अकाल_2	dearth_2	adj
1437	अकाल_3	famine_1	adj
1438	अकाल_4	untimely_1	adj
1439	अकाल_5	inopportune_1	adj
1441	अकाल_6	premature_1	adj
1442	अकासनीम_1	tree_1	noun
1443	अकिंचन_1	povertystricken_1	adj
1444	अकिंचन_2	destitute_1	adj
1445	अकिंचन_3	poverty_1	adj
1446	अकिंचन_4	pauper_1	adj
1447	अक़ीक़_1	cornelian_1	noun
1449	अक़ीदत_1	faith_1	noun
1451	अक़ीदतमंद_1	believing_1	noun
1453	अकीर्ति_1	infamy_1	noun
1454	अकीर्ति_2	disgrace_1	noun
1456	अकीर्तिकर_1	shameful_1	adj
1457	अकीर्तिकर_2	dishonourable_1	adj
1458	अकुंठ_1	keen_1	adj
1459	अकुंठ_2	sharp_1	adj
1460	अकुंठ_3	active_1	adj
1461	अकुंठ_4	vigorous_1	adj
1471	अकुलाहट_1	agitation_1	noun
1472	अकुलाहट_2	unease_1	noun
1473	अकुलाहट_3	weariness_1	noun
1474	अकुलाहट_4	aversion_1	noun
1478	अकुशल_1	misfortune_1	adj
1479	अकुशल_2	unlucky_1	adj
1480	अकुशल_3	inauspicious_1	adj
1481	अकुशल_4	unskilled_1	adj
1486	अकृतकार्य_1	unsuccessful_1	adj
1487	अकृतकार्य_2	unskilled_2	adj
1488	अकृतज्ञ_1	ungrateful_1	adj
1489	अकृतज्ञता_1	ingratitude_1	noun
1491	अकृती_1	incapable_1	adj
1492	अकृती_2	idle_2	adj
1494	अकृत्य_1	wrongful_1	adj
1497	अकृत्रिम_1	genuine_2	adj
1498	अकृत्रिम_2	natural_2	adj
1500	अकृत्रिम_3	cand_1	adj
1501	अकेला_1	single_1	adj
1502	अकेला_2	sole_1	noun
1503	अकेला_3	singular_1	noun
1504	अकेला_4	unique_1	noun
1505	अकेला_5	solitary_1	noun
1506	अकेला_6	alone_1	noun
1507	अकेला_7	isolated_1	noun
1508	अकेला_8	lonely_1	noun
1509	अकेला_9	singly_1	adv
1511	अकेला_10	alone_2	noun
1512	अकेला_11	simply_1	noun
1513	अकेला_12	merely_1	noun
1523	अकेला-दुकेला_1	solitary_2	adj
1524	अकेला-दुकेला_2	lonely_2	adj
1525	अकेला-दुकेला_3	singly_2	adv
1527	अकेलापन_1	loneliness_1	noun
1529	अकेलापन_2	singularity_1	noun
1533	अकोर_1	lure_1	noun
1535	अकौड़ा_1	reg_5	noun
1536	-अक्कड़_1	suffix_2	noun
1537	-अक्कड़_2	eg_2	noun
1539	अक्खड़_1	rough_1	adj
1540	अक्खड़_2	awkward_1	adj
1541	अक्खड़_3	uncivilised_1	adj
1542	अक्खड़_4	boorish_1	adj
1543	अक्खड़_5	selfwilled_1	adj
1544	अक्खड़_6	stubborn_1	adj
1545	अक्खड़_7	perverse_1	adj
1546	अक्खड़_8	haughty_1	adj
1547	अक्खड़_9	truculent_1	adj
1549	अक्खड़_10	boor_1	adj
1551	अक्खड़पन_1	selfwill_1	noun
1553	अक्खड़पन_2	haughtiness_1	noun
1554	अक्खड़पन_3	truculence_1	noun
1557	अक्तूबर_1	October_1	noun
1559	अक्रूर_1	gentle_1	adj
1560	अक़्ल_1	intelligent_1	adj
1562	अक़्ल_2	wise_1	noun
1565	अक़्ल+का+पूरा_1	iron_1	noun
1572	अक़्ल+ख़र्च+कर_1	ponder_1	verb
1582	अक़्ल+दे_1	instruct_1	verb
1584	अक़्ल+को_1	instruct_2	verb
1588	अक़्ल+पर_1	stupefied_1	noun
1593	अक़्ल+में+आ_1	understand_1	verb
1594	अक़्ल+से+बाहर_1	inconceivable_1	adv
1595	अक़्ल+से+बाहर_2	unreasonable_1	adv
1596	अक़्ल+से+बाहर_3	nonsensical_1	adv
1597	अक़्ल+दूर_1	inconceivable_2	adv
1598	अक़्ल+दूर_2	unreasonable_2	adv
1599	अक़्ल+दूर_3	nonsensical_2	adv
1601	अक़्लमंद_1	intelligent_2	adj
1603	अक़्लमंद_2	wise_2	noun
1604	अक़्लमंद˚ई_1	f_5	noun
1607	अक्ष_1	die_3	noun
1608	अक्ष_2	spot_2	noun
1609	अक्ष_3	axle_1	noun
1610	अक्ष_4	axis_1	noun
1611	अक्ष_5	yoke_1	noun
1612	अक्ष-कर्ण_1	m_6	noun
1614	अक्षत_1	whole_1	adj
1615	अक्षत_2	entire_1	noun
1616	अक्षत_3	undivided_1	noun
1617	अक्षत_4	intact_1	noun
1620	अक्षत_5	barley_1	noun
1622	'अक्षत-तिलक_1	brahman_1	noun
1624	अक्षत्योनि_1	virgin_1	adj
1625	अक्षत्योनि_2	virgin_2	adj
1627	अक्षम_1	incompetent_1	adj
1628	अक्षमता_1	incompetence_1	noun
1629	अक्षय_1	undecaying_1	adj
1630	अक्षय_2	imperishable_1	adj
1631	अक्षय_3	external_1	adj
1632	अक्षय_4	permanent_1	adj
1633	अक्षय_5	durable_1	adj
1637	अक्षय-कोश_1	safe_1	noun
1641	लोक_1	heaven_1	noun
1642	अक्षयता_1	imperishability_1	noun
1643	अक्षयता_2	durability_1	noun
1645	अक्षर_1	imperishable_2	adj
1646	अक्षर_2	unchangeable_1	adj
1648	अक्षर_3	syllable_2	adj
1649	अक्षर_4	letter_2	adj
1651	अक्षर_5	syllabary_1	adj
1652	अक्षर_6	alphabet_1	adj
1656	अक्षर-ज्ञान_1	literacy_1	noun
1657	अक्षर-माला_1	syllabary_2	noun
1658	अक्षर-माला_2	alphabet_2	noun
1659	अक्षर-विन्यास_1	orthography_1	noun
1660	अक्षर-विन्यास_2	syllabification_1	noun
1662	अक्षरशः_1	literally_1	adv
1665	अक्षर-शोधन_1	proofreading_1	noun
1666	अक्षर-संयोजन_1	typesetting_1	noun
1672	अक्षरी_1	spelling_1	noun
1673	अक्षरौटी_1	syllabary_3	noun
1674	अक्षरौटी_2	alphabet_3	noun
1675	अक्षरौटी_3	handwriting_1	noun
1676	अक्षि_1	eye_2	noun
1678	अक्षीय_1	axial_1	adj
1679	अक्षुण्ण_1	unbroken_1	adj
1680	अक्षुण्ण_2	continuing_1	adj
1681	अक्षेम_1	misfortune_2	adj
1682	अक्षेम_2	unfortunate_1	adj
1683	अक्षेम_3	wretched_1	adj
1684	अक्षोनि_1	army_1	noun
1685	अक्षोहिणी_1	army_2	noun
1686	अक्स_1	reverse_1	noun
1687	अक्स_2	counterpart_1	noun
1688	अक्स_3	reflection_2	noun
1690	अक्स+करना_1	prec_1	noun
1691	अक्स+करना_2	1_3	noun
1692	अक्स+का_1	prec_2	noun
1693	अक्स+का_2	1_4	noun
1694	अक्सर_1	see_6	adv
1695	अखंड_1	unbroken_2	adj
1696	अखंड_2	undivided_2	adj
1697	अखंड_3	entire_2	adj
1698	अखंड_4	unlimited_1	adj
1699	अखंड_5	uninterrupted_1	adj
1700	अखंड_6	continuous_1	adj
1701	अखंड_7	indivisible_1	adj
1702	अखंड_8	indestructible_1	adj
1703	अखंडता_1	wholeness_1	noun
1704	अखंडता_2	entirety_1	noun
1705	अखंडता_3	integrity_1	noun
1708	अखंडनीय_1	indivisible_2	adj
1709	अखंडनीय_2	indestructible_2	adj
1710	अखंडनीय_3	irrefutable_1	adj
1711	अखंडनीय_4	incontestable_1	adj
1712	अखंडित_1	unbroken_3	adj
1713	अखंडित_2	unlimited_2	adj
1714	अखंडित_3	continuous_2	adj
1718	अखज_1	distasteful_1	noun
1719	अखज-अदावत_1	hostility_1	noun
1720	अखज-अदावत_2	illwill_1	noun
1722	अखड़ाना_1	coarse_1	noun
1723	अखड़ाना_2	rude_1	noun
1730	अख़बार_1	journalist_1	noun
1731	अख़बार_2	reporter_1	noun
1732	अख़बार-नवीस_1	journalist_2	noun
1733	अख़बार-नवीस_2	reporter_2	noun
1734	अख़बार-नवीस˚ई_1	journalism_1	noun
1737	अख़बारवाला_1	journalist_3	noun
1744	अख़बारी+भाषा_1	journalese_1	noun
1746	अखय-तीज_1	m_7	noun
1748	अखर_1	irritate_1	verb
1750	अखरोट_1	walnut_1	noun
1752	अख़लाक़_1	morals_1	noun
1753	अख़लाक़_2	ethics_1	noun
1754	अख़लाक़_3	morality_1	noun
1755	अख़लाक़_4	virtues_1	noun
1756	अख़लाक़_5	friendliness_1	noun
1758	अखाड़ा_1	arena_1	noun
1759	अखाड़ा_2	ring_3	noun
1760	अखाड़ा_3	courtyard_1	noun
1762	अखाड़ा_4	gymnasium_1	noun
1764	अखाड़ा_5	band_1	noun
1765	अखाड़ा_6	company_1	noun
1766	अखाड़ा_7	group_3	noun
1768	अखाड़ा+गरम+होना_1	bustling_1	noun
1769	अखाड़ा+जमना_1	group_4	noun
1770	अखाड़ा+जम_1	assemble_1	verb
1776	अखाड़ेबाज़_1	wrestler_1	noun
1777	अखाड़ेबाज़_2	athlete_1	noun
1779	अखाड़ेबाज़_3	manoeuvrer_1	noun
1780	अखाड़ेबाज़˚ई_1	wrestling_1	noun
1781	अखाड़ेबाज़˚ई_2	manoeuvring_1	noun
1782	अखड़िया_1	wrestler_2	noun
1783	अखड़िया_2	athlete_2	noun
1784	अखड़िया_3	gymnast_1	noun
1786	अखड़िया_4	intriguer_1	noun
1788	अखाद्य_1	inedible_1	noun
1791	अखिल_1	Śiva_1	adj
1793	अखिल+भारतीय_1	allIndian_1	adj
1795	अखिलेश्वर_1	Śiva_2	noun
1798	अख़्तियार_1	authority_1	noun
1799	अख़्तियार_2	power_1	noun
1801	अख़्तियार_3	jurisdiction_1	noun
1802	अख़्तियार_4	privilege_1	noun
1803	अख़्तियार_5	option_1	noun
1804	अख़्तियार_6	choice_1	noun
1805	अख़्तियार_7	preference_1	noun
1806	अख़्तियार+कर_1	choose_1	verb
1807	अख़्तियार+कर_2	elect_1	verb
1808	अख़्तियार+कर_3	accept_4	verb
1809	अख़्तियार+कर_4	adopt_1	verb
1811	अख़्तियार+करना_1	activity_1	noun
1812	अख़्तियार+का_1	choose_2	verb
1813	अख़्तियार+का_2	elect_2	verb
1814	अख़्तियार+का_3	accept_5	verb
1815	अख़्तियार+का_4	adopt_2	verb
1817	अख़्तियार+का_5	activity_2	noun
1825	अख्यात_1	unknown_1	adj
1826	अख्यात_2	obscure_1	adj
1827	अख्यात_3	infamous_1	adj
1828	अख्याति_1	infamy_2	noun
1829	अख्याति_2	obscurity_2	noun
1831	अग_1	mountain_1	adj
1832	अग_2	tree_2	adj
1834	अगड़धत्त_1	sturdy_1	adj
1835	अगड़-बगड़_1	confused_1	adj
